datetime,MS0208 Total Flow MGD
2015-12-05,0.43816473596530436
2015-12-06,0.4481647359653044
2015-12-07,0.35291568297329834
2015-12-08,0.34291568297329833
2015-12-09,0.34291568297329833
2015-12-10,0.30291568297329835
2015-12-11,0.31291568297329836
2015-12-12,0.29816473596530435
2015-12-13,0.3281647359653044
2015-12-14,1.7529156829732981
2015-12-15,1.0929156829732984
2015-12-16,0.7329156829732983
2015-12-17,0.6629156829732984
2015-12-18,0.5429156829732983
2015-12-19,0.4681647359653044
2015-12-20,0.42816473596530435
2015-12-21,0.35291568297329834
2015-12-22,0.5929156829732983
2015-12-23,0.5229156829732984
2015-12-24,1.0529156829732984
2015-12-25,0.7429156829732984
2015-12-26,0.5881647359653044
2015-12-27,0.6581647359653044
2015-12-28,0.5629156829732983
2015-12-29,0.5229156829732984
2015-12-30,0.5829156829732983
2015-12-31,0.5729156829732983
2016-01-01,0.5829156829732983
2016-01-02,0.4881647359653044
2016-01-03,0.4781647359653044
2016-01-04,0.4229156829732983
2016-01-05,0.37291568297329836
2016-01-06,0.34291568297329833
2016-01-07,0.34291568297329833
2016-01-08,0.38291568297329837
2016-01-09,0.8181647359653044
2016-01-10,0.9181647359653045
2016-01-11,0.7129156829732983
2016-01-12,0.5729156829732983
2016-01-13,0.4629156829732983
2016-01-14,0.4329156829732983
2016-01-15,0.4329156829732983
2016-01-16,0.41816473596530446
2016-01-17,0.38816473596530443
2016-01-18,0.3229156829732983
2016-01-19,0.2629156829732983
2016-01-20,0.29291568297329834
2016-01-21,0.25291568297329836
2016-01-22,0.22291568297329833
2016-01-23,0.23816473596530438
2016-01-24,0.23816473596530438
2016-01-25,0.20291568297329832
2016-01-26,0.23291568297329834
2016-01-27,0.20291568297329832
2016-01-28,0.21291568297329833
2016-01-29,0.19291568297329836
2016-01-30,0.1981647359653044
2016-01-31,0.23816473596530438
2016-02-01,0.3929156829732984
2016-02-02,0.37291568297329836
2016-02-03,0.8429156829732983
2016-02-04,0.7029156829732983
2016-02-05,0.5429156829732983
2016-02-06,0.4981647359653044
2016-02-07,0.43816473596530436
2016-02-08,0.5029156829732984
2016-02-09,0.4329156829732983
2016-02-10,0.38291568297329837
2016-02-11,0.3329156829732983
2016-02-12,0.3229156829732983
2016-02-13,0.31816473596530437
2016-02-14,0.29816473596530435
2016-02-15,0.2629156829732983
2016-02-16,0.2629156829732983
2016-02-17,0.23291568297329834
2016-02-18,0.25291568297329836
2016-02-19,0.25291568297329836
2016-02-20,0.6981647359653044
2016-02-21,0.6481647359653044
2016-02-22,0.47291568297329833
2016-02-23,0.4229156829732983
2016-02-24,0.4329156829732983
2016-02-25,0.38291568297329837
2016-02-26,0.35291568297329834
2016-02-27,0.43816473596530436
2016-02-28,0.38816473596530443
2016-02-29,0.4029156829732984
2016-03-01,0.37291568297329836
2016-03-02,0.29291568297329834
2016-03-03,0.29291568297329834
2016-03-04,0.25291568297329836
2016-03-05,0.2681647359653043
2016-03-06,0.29816473596530435
2016-03-07,0.3229156829732983
2016-03-08,0.3929156829732984
2016-03-09,0.3329156829732983
2016-03-10,0.38291568297329837
2016-03-11,0.3329156829732983
2016-03-12,0.30816473596530436
2016-03-13,0.28816473596530434
2016-03-14,0.6129156829732983
2016-03-15,0.4529156829732983
2016-03-16,0.7129156829732983
2016-03-17,0.6829156829732983
2016-03-18,0.5229156829732984
2016-03-19,0.4481647359653044
2016-03-20,0.38816473596530443
2016-03-21,0.35291568297329834
2016-03-22,0.29291568297329834
2016-03-23,0.2629156829732983
2016-03-24,0.5429156829732983
2016-03-25,1.3329156829732982
2016-03-26,0.9081647359653044
2016-03-27,0.6881647359653044
2016-03-28,0.6429156829732984
2016-03-29,0.5229156829732984
2016-03-30,0.4429156829732983
2016-03-31,0.4329156829732983
2016-04-01,0.8429156829732983
2016-04-02,0.6681647359653045
2016-04-03,0.6681647359653045
2016-04-04,0.5729156829732983
2016-04-05,0.4029156829732984
2016-04-06,0.38291568297329837
2016-04-07,0.7329156829732983
2016-04-08,0.6529156829732984
2016-04-09,0.6481647359653044
2016-04-10,0.5181647359653044
2016-04-11,0.5329156829732984
2016-04-12,0.4529156829732983
2016-04-13,0.3929156829732984
2016-04-14,0.34291568297329833
2016-04-15,0.31291568297329836
2016-04-16,0.28816473596530434
2016-04-17,0.2681647359653043
2016-04-18,0.23291568297329834
2016-04-19,0.24291568297329835
2016-04-20,0.21291568297329833
2016-04-21,0.28291568297329833
2016-04-22,0.2729156829732983
2016-04-23,0.2581647359653044
2016-04-24,0.23816473596530438
2016-04-25,0.21291568297329833
2016-04-26,0.21291568297329833
2016-04-27,0.19291568297329836
2016-04-28,0.19291568297329836
2016-04-29,0.17291568297329835
2016-04-30,0.1981647359653044
2016-05-01,0.4481647359653044
2016-05-02,0.30291568297329835
2016-05-03,0.23291568297329834
2016-05-04,0.19291568297329836
2016-05-05,0.21291568297329833
2016-05-06,0.20291568297329832
2016-05-07,0.1981647359653044
2016-05-08,0.21816473596530436
2016-05-09,0.16291568297329834
2016-05-10,0.25291568297329836
2016-05-11,1.0529156829732984
2016-05-12,0.6229156829732984
2016-05-13,0.4529156829732983
2016-05-14,0.5681647359653044
2016-05-15,0.38816473596530443
2016-05-16,0.30291568297329835
2016-05-17,0.25291568297329836
2016-05-18,0.23291568297329834
2016-05-19,0.21291568297329833
2016-05-20,0.22291568297329833
2016-05-21,0.21816473596530436
2016-05-22,0.20816473596530435
2016-05-23,0.17291568297329835
2016-05-24,0.17291568297329835
2016-05-25,0.14291568297329832
2016-05-26,0.14291568297329832
2016-05-27,0.16291568297329834
2016-05-28,0.1881647359653044
2016-05-29,0.22816473596530437
2016-05-30,0.16291568297329834
2016-05-31,0.18291568297329835
2016-06-01,0.11291568297329835
2016-06-02,0.11291568297329835
2016-06-03,0.11291568297329835
2016-06-04,0.1281647359653044
2016-06-05,0.14816473596530436
2016-06-06,0.15291568297329833
2016-06-07,0.13291568297329837
2016-06-08,0.11291568297329835
2016-06-09,0.11291568297329835
2016-06-10,0.14291568297329832
2016-06-11,0.17816473596530438
2016-06-12,0.16816473596530437
2016-06-13,0.11291568297329835
2016-06-14,0.10291568297329834
2016-06-15,0.09291568297329833
2016-06-16,0.22291568297329833
2016-06-17,0.15291568297329833
2016-06-18,0.15816473596530436
2016-06-19,0.14816473596530436
2016-06-20,0.13291568297329837
2016-06-21,0.11291568297329835
2016-06-22,0.10291568297329834
2016-06-23,0.11291568297329835
2016-06-24,0.09291568297329833
2016-06-25,0.1281647359653044
2016-06-26,0.10816473596530438
2016-06-27,0.22291568297329833
2016-06-28,0.14291568297329832
2016-06-29,0.14291568297329832
2016-06-30,0.13291568297329837
2016-07-01,0.7029156829732983
2016-07-02,0.20816473596530435
2016-07-03,0.15816473596530436
2016-07-04,0.14291568297329832
2016-07-05,0.14291568297329832
2016-07-06,0.10291568297329834
2016-07-07,0.13291568297329837
2016-07-08,0.11291568297329835
2016-07-09,0.1281647359653044
2016-07-10,0.11816473596530438
2016-07-11,0.11291568297329835
2016-07-12,0.16291568297329834
2016-07-13,0.16291568297329834
2016-07-14,0.16291568297329834
2016-07-15,0.16291568297329834
2016-07-16,0.16816473596530437
2016-07-17,0.16816473596530437
2016-07-18,0.16291568297329834
2016-07-19,0.16291568297329834
2016-07-20,0.16291568297329834
2016-07-21,0.16291568297329834
2016-07-22,0.16291568297329834
2016-07-23,0.1381647359653044
2016-07-24,0.41816473596530446
2016-07-25,0.21291568297329833
2016-07-26,0.15291568297329833
2016-07-27,0.14291568297329832
2016-07-28,0.12291568297329836
2016-07-29,0.13291568297329837
2016-07-30,0.1281647359653044
2016-07-31,0.11816473596530438
2016-08-01,0.09291568297329833
2016-08-02,0.09291568297329833
2016-08-03,0.09291568297329833
2016-08-04,0.22291568297329833
2016-08-05,0.19291568297329836
2016-08-06,0.1381647359653044
2016-08-07,0.1281647359653044
2016-08-08,0.11291568297329835
2016-08-09,0.10291568297329834
2016-08-10,0.12291568297329836
2016-08-11,0.11291568297329835
2016-08-12,0.10291568297329834
2016-08-13,0.1381647359653044
2016-08-14,0.11816473596530438
2016-08-15,0.10291568297329834
2016-08-16,0.07291568297329834
2016-08-17,0.08291568297329835
2016-08-18,0.07291568297329834
2016-08-19,0.09291568297329833
2016-08-20,0.11816473596530438
2016-08-21,0.15816473596530436
2016-08-22,0.09291568297329833
2016-08-23,0.08291568297329835
2016-08-24,0.10291568297329834
2016-08-25,0.09291568297329833
2016-08-26,0.14291568297329832
2016-08-27,0.1281647359653044
2016-08-28,0.1381647359653044
2016-08-29,0.09291568297329833
2016-08-30,0.10291568297329834
2016-08-31,0.5129156829732984
2016-09-01,0.19291568297329836
2016-09-02,0.14291568297329832
2016-09-03,0.15816473596530436
2016-09-04,0.1381647359653044
2016-09-05,0.11291568297329835
2016-09-06,0.10291568297329834
2016-09-07,0.07291568297329834
2016-09-08,0.5629156829732983
2016-09-09,0.23291568297329834
2016-09-10,0.16816473596530437
2016-09-11,0.15816473596530436
2016-09-12,0.09291568297329833
2016-09-13,0.08291568297329835
2016-09-14,0.08291568297329835
2016-09-15,0.07291568297329834
2016-09-16,0.08291568297329835
2016-09-17,0.08816473596530439
2016-09-18,0.09816473596530437
2016-09-19,0.07291568297329834
2016-09-20,0.20291568297329832
2016-09-21,0.11291568297329835
2016-09-22,0.30291568297329835
2016-09-23,0.19291568297329836
2016-09-24,0.30816473596530436
2016-09-25,0.21816473596530436
2016-09-26,0.4329156829732983
2016-09-27,0.22291568297329833
2016-09-28,0.16291568297329834
2016-09-29,0.15291568297329833
2016-09-30,0.11291568297329835
2016-10-01,0.5781647359653044
2016-10-02,0.5281647359653044
2016-10-03,0.29291568297329834
2016-10-04,0.20291568297329832
2016-10-05,0.16291568297329834
2016-10-06,0.13291568297329837
2016-10-07,0.2629156829732983
2016-10-08,0.17816473596530438
2016-10-09,0.15816473596530436
2016-10-10,0.14291568297329832
2016-10-11,0.11291568297329835
2016-10-12,0.11291568297329835
2016-10-13,0.11291568297329835
2016-10-14,0.11291568297329835
2016-10-15,0.11816473596530438
2016-10-16,0.1281647359653044
2016-10-17,0.5329156829732984
2016-10-18,0.3229156829732983
2016-10-19,0.23291568297329834
2016-10-20,0.22291568297329833
2016-10-21,0.17291568297329835
2016-10-22,0.17816473596530438
2016-10-23,0.17816473596530438
2016-10-24,0.13291568297329837
2016-10-25,0.13291568297329837
2016-10-26,0.11291568297329835
2016-10-27,1.3229156829732984
2016-10-28,0.6229156829732984
2016-10-29,0.4881647359653044
2016-10-30,0.3281647359653044
2016-10-31,0.25291568297329836
2016-11-01,0.24291568297329835
2016-11-02,0.20291568297329832
2016-11-03,0.4429156829732983
2016-11-04,0.31291568297329836
2016-11-05,0.27816473596530433
2016-11-06,0.2581647359653044
2016-11-07,0.19291568297329836
2016-11-08,0.17291568297329835
2016-11-09,0.17291568297329835
2016-11-10,0.16291568297329834
2016-11-11,0.15291568297329833
2016-11-12,0.15816473596530436
2016-11-13,0.1881647359653044
2016-11-14,0.12291568297329836
2016-11-15,0.12291568297329836
2016-11-16,0.10291568297329834
2016-11-17,0.11291568297329835
2016-11-18,0.10291568297329834
2016-11-19,0.1281647359653044
2016-11-20,0.14816473596530436
2016-11-21,0.10291568297329834
2016-11-22,0.09291568297329833
2016-11-23,0.11291568297329835
2016-11-24,0.16291568297329834
2016-11-25,0.12291568297329836
2016-11-26,0.1381647359653044
2016-11-27,0.1381647359653044
2016-11-28,0.10291568297329834
2016-11-29,1.0829156829732982
2016-11-30,0.4329156829732983
2016-12-01,0.30291568297329835
2016-12-02,0.23291568297329834
2016-12-03,0.23816473596530438
2016-12-04,0.23816473596530438
2016-12-05,0.22291568297329833
2016-12-06,0.30291568297329835
2016-12-07,0.29291568297329834
2016-12-08,0.31291568297329836
2016-12-09,0.21291568297329833
2016-12-10,0.23816473596530438
2016-12-11,0.22816473596530437
2016-12-12,0.20291568297329832
2016-12-13,0.15291568297329833
2016-12-14,0.16291568297329834
2016-12-15,0.16291568297329834
2016-12-16,0.16291568297329834
2016-12-17,0.17816473596530438
2016-12-18,0.21816473596530436
2016-12-19,0.12291568297329836
2016-12-20,0.12291568297329836
2016-12-21,0.14291568297329832
2016-12-22,0.12291568297329836
2016-12-23,0.14291568297329832
2016-12-24,0.16816473596530437
2016-12-25,0.1981647359653044
2016-12-26,0.49291568297329835
2016-12-27,0.8529156829732983
2016-12-28,0.5529156829732983
2016-12-29,0.4129156829732984
2016-12-30,0.3229156829732983
2016-12-31,0.3481647359653044
2017-01-01,0.2681647359653043
2017-01-02,0.28291568297329833
2017-01-03,0.25291568297329836
2017-01-04,0.25291568297329836
2017-01-05,0.24291568297329835
2017-01-06,0.21291568297329833
2017-01-07,0.22816473596530437
2017-01-08,0.22816473596530437
2017-01-09,0.17291568297329835
2017-01-10,0.17291568297329835
2017-01-11,0.47291568297329833
2017-01-12,0.28291568297329833
2017-01-13,0.23291568297329834
2017-01-14,0.23816473596530438
2017-01-15,0.22816473596530437
2017-01-16,0.18291568297329835
2017-01-17,0.6229156829732984
2017-01-18,0.4029156829732984
2017-01-19,0.08291568297329835
2017-01-20,0.3329156829732983
2017-01-21,0.5881647359653044
2017-01-22,0.5381647359653045
2017-01-23,0.4029156829732984
2017-01-24,0.36291568297329835
2017-01-25,0.37291568297329836
2017-01-26,0.5829156829732983
2017-01-27,0.5129156829732984
2017-01-28,0.42816473596530435
2017-01-29,0.3781647359653044
2017-01-30,0.30291568297329835
2017-01-31,0.25291568297329836
2017-02-01,0.22291568297329833
2017-02-02,0.20291568297329832
2017-02-03,0.20291568297329832
2017-02-04,0.20816473596530435
2017-02-05,0.22816473596530437
2017-02-06,0.17291568297329835
2017-02-07,0.25291568297329836
2017-02-08,0.22291568297329833
2017-02-09,0.20291568297329832
2017-02-10,0.16291568297329834
2017-02-11,0.1981647359653044
2017-02-12,0.17816473596530438
2017-02-13,0.14291568297329832
2017-02-14,0.2729156829732983
2017-02-15,0.2729156829732983
2017-02-16,0.2729156829732983
2017-02-17,0.2729156829732983
2017-02-18,0.20816473596530435
2017-02-19,0.23816473596530438
2017-02-20,0.19291568297329836
2017-02-21,0.18291568297329835
2017-02-22,0.23291568297329834
2017-02-23,0.22291568297329833
2017-02-24,0.6829156829732983
2017-02-25,1.0881647359653044
2017-02-26,0.7781647359653044
2017-02-27,0.6529156829732984
2017-02-28,0.5229156829732984
2017-03-01,0.7529156829732984
2017-03-02,0.7929156829732983
2017-03-03,0.6829156829732983
2017-03-04,0.6581647359653044
2017-03-05,0.6081647359653044
2017-03-06,0.5029156829732984
2017-03-07,0.4629156829732983
2017-03-08,0.4529156829732983
2017-03-09,0.37291568297329836
2017-03-10,0.37291568297329836
2017-03-11,0.38816473596530443
2017-03-12,0.3681647359653044
2017-03-13,0.2629156829732983
2017-03-14,0.29291568297329834
2017-03-15,0.29291568297329834
2017-03-16,0.3229156829732983
2017-03-17,0.3329156829732983
2017-03-18,0.6681647359653045
2017-03-19,0.7681647359653044
2017-03-20,0.7229156829732983
2017-03-21,0.6729156829732983
2017-03-22,0.49291568297329835
2017-03-23,0.4429156829732983
2017-03-24,0.5929156829732983
2017-03-25,0.7081647359653044
2017-03-26,0.7081647359653044
2017-03-27,0.7029156829732983
2017-03-28,0.8929156829732984
2017-03-29,0.7829156829732984
2017-03-30,0.7529156829732984
2017-03-31,1.922915682973298
2017-04-01,1.0581647359653044
2017-04-02,0.8681647359653044
2017-04-03,0.7729156829732984
2017-04-04,1.5329156829732984
2017-04-05,1.3029156829732984
2017-04-06,1.5929156829732984
2017-04-07,1.0129156829732984
2017-04-08,0.8681647359653044
2017-04-09,0.7681647359653044
2017-04-10,0.6329156829732984
2017-04-11,1.3129156829732982
2017-04-12,0.9329156829732984
2017-04-13,0.7829156829732984
2017-04-14,0.8529156829732983
2017-04-15,0.7481647359653044
2017-04-16,0.8381647359653044
2017-04-17,1.1229156829732982
2017-04-18,0.8329156829732983
2017-04-19,0.7329156829732983
2017-04-20,0.5929156829732983
2017-04-21,0.9029156829732984
2017-04-22,0.7581647359653044
2017-04-23,0.6581647359653044
2017-04-24,0.5229156829732984
2017-04-25,0.47291568297329833
2017-04-26,0.4229156829732983
2017-04-27,0.47291568297329833
2017-04-28,0.8629156829732983
2017-04-29,0.7181647359653044
2017-04-30,0.8881647359653044
2017-05-01,2.0729156829732984
2017-05-02,1.3529156829732982
2017-05-03,0.9029156829732984
2017-05-04,0.7729156829732984
2017-05-05,0.6829156829732983
2017-05-06,0.6281647359653044
2017-05-07,0.5181647359653044
2017-05-08,0.4129156829732984
2017-05-09,0.3929156829732984
2017-05-10,0.37291568297329836
2017-05-11,0.4629156829732983
2017-05-12,0.4229156829732983
2017-05-13,0.3481647359653044
2017-05-14,0.3281647359653044
2017-05-15,0.29291568297329834
2017-05-16,0.6629156829732984
2017-05-17,0.4329156829732983
2017-05-18,0.7029156829732983
2017-05-19,0.4429156829732983
2017-05-20,0.42816473596530435
2017-05-21,0.6681647359653045
2017-05-22,0.47291568297329833
2017-05-23,0.3929156829732984
2017-05-24,0.6229156829732984
2017-05-25,0.6929156829732983
2017-05-26,0.5029156829732984
2017-05-27,0.4981647359653044
2017-05-28,0.42816473596530435
2017-05-29,0.8029156829732983
2017-05-30,0.7029156829732983
2017-05-31,0.47291568297329833
2017-06-01,0.3929156829732984
2017-06-02,0.36291568297329835
2017-06-03,0.3581647359653044
2017-06-04,0.40816473596530445
2017-06-05,0.48291568297329834
2017-06-06,0.36291568297329835
2017-06-07,0.30291568297329835
2017-06-08,0.29291568297329834
2017-06-09,0.28291568297329833
2017-06-10,0.29816473596530435
2017-06-11,0.29816473596530435
2017-06-12,0.25291568297329836
2017-06-13,0.23291568297329834
2017-06-14,0.23291568297329834
2017-06-15,0.23291568297329834
2017-06-16,0.24291568297329835
2017-06-17,0.29816473596530435
2017-06-18,0.3681647359653044
2017-06-19,0.2729156829732983
2017-06-20,0.38291568297329837
2017-06-21,0.30291568297329835
2017-06-22,0.2629156829732983
2017-06-23,0.25291568297329836
2017-06-24,0.7281647359653044
2017-06-25,0.43816473596530436
2017-06-26,0.34291568297329833
2017-06-27,0.31291568297329836
2017-06-28,0.28291568297329833
2017-06-29,2.3229156829732984
2017-06-30,0.8529156829732983
2017-07-01,0.6781647359653044
2017-07-02,0.4981647359653044
2017-07-03,0.4029156829732984
2017-07-04,0.3929156829732984
2017-07-05,0.34291568297329833
2017-07-06,0.28291568297329833
2017-07-07,0.29291568297329834
2017-07-08,0.30816473596530436
2017-07-09,0.2681647359653043
2017-07-10,0.22291568297329833
2017-07-11,0.29291568297329834
2017-07-12,0.25291568297329836
2017-07-13,1.0229156829732982
2017-07-14,0.7629156829732984
2017-07-15,0.5181647359653044
2017-07-16,0.41816473596530446
2017-07-17,0.37291568297329836
2017-07-18,0.31291568297329836
2017-07-19,0.28291568297329833
2017-07-20,0.4129156829732984
2017-07-21,0.4229156829732983
2017-07-22,0.7781647359653044
2017-07-23,0.42816473596530435
2017-07-24,0.34291568297329833
2017-07-25,0.28291568297329833
2017-07-26,0.2629156829732983
2017-07-27,0.24291568297329835
2017-07-28,0.24291568297329835
2017-07-29,0.2581647359653044
2017-07-30,0.2581647359653044
2017-07-31,0.22291568297329833
2017-08-01,0.22291568297329833
2017-08-02,0.21291568297329833
2017-08-03,0.22291568297329833
2017-08-04,0.25291568297329836
2017-08-05,0.2681647359653043
2017-08-06,0.2481647359653044
2017-08-07,0.22291568297329833
2017-08-08,0.23291568297329834
2017-08-09,0.19291568297329836
2017-08-10,0.22291568297329833
2017-08-11,0.23291568297329834
2017-08-12,0.23816473596530438
2017-08-13,0.1881647359653044
2017-08-14,0.18291568297329835
2017-08-15,0.18291568297329835
2017-08-16,0.19291568297329836
2017-08-17,0.20291568297329832
2017-08-18,0.23291568297329834
2017-08-19,0.21816473596530436
2017-08-20,0.20816473596530435
2017-08-21,0.16291568297329834
2017-08-22,0.17291568297329835
2017-08-23,0.15291568297329833
2017-08-24,0.14291568297329832
2017-08-25,0.17291568297329835
2017-08-26,0.17816473596530438
2017-08-27,0.20816473596530435
2017-08-28,0.19291568297329836
2017-08-29,0.20291568297329832
2017-08-30,0.19291568297329836
2017-08-31,0.18291568297329835
2017-09-01,0.21291568297329833
2017-09-02,0.1981647359653044
2017-09-03,0.22816473596530437
2017-09-04,0.20291568297329832
2017-09-05,0.16291568297329834
2017-09-06,0.14291568297329832
2017-09-07,0.17291568297329835
2017-09-08,0.16291568297329834
2017-09-09,0.1881647359653044
2017-09-10,0.17816473596530438
2017-09-11,0.15291568297329833
2017-09-12,0.16291568297329834
2017-09-13,0.16291568297329834
2017-09-14,0.15291568297329833
2017-09-15,0.15291568297329833
2017-09-16,0.16816473596530437
2017-09-17,0.1881647359653044
2017-09-18,0.14291568297329832
2017-09-19,0.16291568297329834
2017-09-20,0.17291568297329835
2017-09-21,0.16291568297329834
2017-09-22,0.16291568297329834
2017-09-23,0.1881647359653044
2017-09-24,0.1981647359653044
2017-09-25,0.13291568297329837
2017-09-26,0.15291568297329833
2017-09-27,0.17291568297329835
2017-09-28,0.15291568297329833
2017-09-29,0.15291568297329833
2017-09-30,0.14816473596530436
2017-10-01,0.14816473596530436
2017-10-02,0.11291568297329835
2017-10-03,0.13291568297329837
2017-10-04,0.14291568297329832
2017-10-05,0.11291568297329835
2017-10-06,0.15291568297329833
2017-10-07,0.17816473596530438
2017-10-08,0.20816473596530435
2017-10-09,0.14291568297329832
2017-10-10,0.12291568297329836
2017-10-11,0.30291568297329835
2017-10-12,0.35291568297329834
2017-10-13,0.21291568297329833
2017-10-14,0.5481647359653044
2017-10-15,0.7881647359653045
2017-10-16,0.35291568297329834
2017-10-17,0.25291568297329836
2017-10-18,0.22291568297329833
2017-10-19,0.18291568297329835
